time,lat,lon,elevation,accuracy,bearing,speed,satellites,provider
2016-03-28T22:24:12Z,30.710632,-96.467814,106.2,4,116,0,10,gps
2016-03-28T22:24:13Z,30.710632,-96.467814,106.2,4,116,0,10,gps
2016-03-28T22:24:14Z,30.710632,-96.467814,106.2,4,116,0,10,gps
2016-03-28T22:24:15Z,30.710632,-96.467814,106.2,4,116,0,12,gps
2016-03-28T22:24:16Z,30.710632,-96.467814,106.2,3,116,0,12,gps
2016-03-28T22:24:17Z,30.710632,-96.467814,106.2,3,116,0,12,gps
2016-03-28T22:24:18Z,30.710632,-96.467814,106.2,3,116,0,9,gps
2016-03-28T22:24:19Z,30.710632,-96.467814,106.2,3,116,0,9,gps
2016-03-28T22:24:20Z,30.710632,-96.467814,106.2,4,116,0,9,gps
2016-03-28T22:24:21Z,30.710632,-96.467814,106.2,3,116,0,7,gps
2016-03-28T22:24:22Z,30.710632,-96.467814,106.2,4,116,0,8,gps
2016-03-28T22:24:23Z,30.710632,-96.467814,106.2,3,116,0,9,gps
2016-03-28T22:24:24Z,30.710632,-96.467814,106.2,4,116,0,12,gps
2016-03-28T22:24:25Z,30.710632,-96.467814,106.2,4,116,0,9,gps
2016-03-28T22:24:26Z,30.710632,-96.467814,106.2,4,116,0,11,gps
2016-03-28T22:24:27Z,30.710632,-96.467814,106.2,6,116,0,11,gps
2016-03-28T22:24:28Z,30.710632,-96.467814,106.2,6,116,0,9,gps
2016-03-28T22:24:29Z,30.710632,-96.467814,106.2,6,116,0,11,gps
2016-03-28T22:24:30Z,30.710632,-96.467814,106.2,6,116,0,8,gps
2016-03-28T22:24:31Z,30.710632,-96.467815,106.2,6,116,0,10,gps
2016-03-28T22:24:32Z,30.710632,-96.467815,106.2,6,116,0,11,gps
2016-03-28T22:24:33Z,30.710632,-96.467815,106.2,6,116,0,11,gps
2016-03-28T22:24:34Z,30.710632,-96.467815,106.2,6,116,0,11,gps
2016-03-28T22:24:35Z,30.710632,-96.467815,106.2,6,116,0,12,gps
2016-03-28T22:24:36Z,30.710631,-96.467815,106.2,4,116,0,12,gps
2016-03-28T22:24:37Z,30.710631,-96.467815,106.2,4,116,0,12,gps
2016-03-28T22:24:38Z,30.710631,-96.467815,106.2,4,116,0,12,gps
2016-03-28T22:24:39Z,30.710631,-96.467815,106.2,4,116,0,12,gps
2016-03-28T22:24:40Z,30.710631,-96.467815,106.2,4,116,0,12,gps
2016-03-28T22:24:41Z,30.710631,-96.467815,106.2,4,116,0,12,gps
2016-03-28T22:24:42Z,30.710631,-96.467816,106.2,4,116,0,12,gps
2016-03-28T22:24:43Z,30.710631,-96.467816,106.2,4,116,0,12,gps
2016-03-28T22:24:44Z,30.710631,-96.467816,106.2,4,116,0,12,gps
2016-03-28T22:24:45Z,30.710631,-96.467816,106.2,4,116,0,12,gps
2016-03-28T22:24:46Z,30.710631,-96.467816,106.2,3,116,0,12,gps
2016-03-28T22:24:47Z,30.710631,-96.467816,106.2,3,116,0,12,gps
2016-03-28T22:24:48Z,30.710631,-96.467816,106.2,3,116,0,12,gps
2016-03-28T22:24:49Z,30.710631,-96.467816,106.2,3,116,0,12,gps
2016-03-28T22:24:50Z,30.710631,-96.467816,106.2,3,116,0,12,gps
2016-03-28T22:24:51Z,30.710631,-96.467816,106.2,3,116,0,12,gps
2016-03-28T22:24:52Z,30.710631,-96.467816,106.2,3,116,0,12,gps
2016-03-28T22:24:53Z,30.710631,-96.467816,106.2,3,116,0,10,gps
2016-03-28T22:24:54Z,30.710631,-96.467816,106.2,3,116,0,10,gps
2016-03-28T22:24:55Z,30.710631,-96.467816,106.2,3,116,0,10,gps
2016-03-28T22:24:56Z,30.710631,-96.467816,106.2,3,116,0,10,gps
2016-03-28T22:24:57Z,30.710631,-96.467816,106.2,3,116,0,10,gps
2016-03-28T22:24:58Z,30.710631,-96.467816,106.2,3,116,0,12,gps
2016-03-28T22:24:59Z,30.710631,-96.467816,106.2,3,116,0,12,gps
2016-03-28T22:25:00Z,30.710631,-96.467816,106.2,3,116,0,12,gps
2016-03-28T22:25:01Z,30.710631,-96.467816,106.2,3,116,0,12,gps
2016-03-28T22:25:02Z,30.710631,-96.467816,106.2,3,116,0,12,gps
2016-03-28T22:25:03Z,30.710631,-96.467816,106.2,3,116,0,12,gps
2016-03-28T22:25:04Z,30.710631,-96.467816,106.1,3,116,0,12,gps
2016-03-28T22:25:05Z,30.710631,-96.467816,106.2,3,116,0,12,gps
2016-03-28T22:25:06Z,30.710631,-96.467816,106.2,3,116,0,12,gps
2016-03-28T22:25:07Z,30.710631,-96.467816,106.2,3,116,0,12,gps
2016-03-28T22:25:08Z,30.710631,-96.467816,106.2,3,116,0,12,gps
2016-03-28T22:25:09Z,30.710631,-96.467816,106.2,3,116,0,12,gps
2016-03-28T22:25:10Z,30.710631,-96.467816,106.2,3,116,0,12,gps
2016-03-28T22:25:11Z,30.710631,-96.467816,106.2,3,116,0,12,gps
2016-03-28T22:25:12Z,30.710631,-96.467816,106.2,3,116,0,10,gps
2016-03-28T22:25:13Z,30.710631,-96.467816,106.2,3,116,0,12,gps
2016-03-28T22:25:14Z,30.710631,-96.467816,106.2,3,116,0,12,gps
2016-03-28T22:25:15Z,30.710631,-96.467816,106.2,3,116,0,12,gps
2016-03-28T22:25:16Z,30.710631,-96.467816,106.2,3,116,0,12,gps
2016-03-28T22:25:17Z,30.710631,-96.467816,106.2,3,116,0,12,gps
2016-03-28T22:25:18Z,30.710631,-96.467816,106.2,3,116,0,9,gps
2016-03-28T22:25:19Z,30.710631,-96.467817,106.2,3,116,0,11,gps
2016-03-28T22:25:20Z,30.710631,-96.467817,106.2,3,116,0,9,gps
2016-03-28T22:25:21Z,30.710631,-96.467817,106.2,3,116,0,9,gps
2016-03-28T22:25:22Z,30.710631,-96.467817,106.2,4,116,0,9,gps
2016-03-28T22:25:23Z,30.710631,-96.467817,106.2,3,116,0,7,gps
2016-03-28T22:25:24Z,30.710631,-96.467817,106.1,3,116,0,7,gps
2016-03-28T22:25:25Z,30.710631,-96.467818,106.1,3,116,0,7,gps
2016-03-28T22:25:26Z,30.710631,-96.467818,106.1,4,116,0,7,gps
2016-03-28T22:25:27Z,30.710631,-96.467818,106.1,4,116,0,7,gps
2016-03-28T22:25:28Z,30.710631,-96.467818,106.1,4,116,0,7,gps
2016-03-28T22:25:29Z,30.710631,-96.467818,106.1,6,116,0,7,gps
2016-03-28T22:25:30Z,30.710631,-96.467818,106.1,4,116,0,6,gps
2016-03-28T22:25:31Z,30.710631,-96.467818,106.1,4,116,0,6,gps
2016-03-28T22:25:32Z,30.710631,-96.467818,106.1,6,116,0,6,gps
2016-03-28T22:25:33Z,30.710631,-96.467818,106.2,6,116,0,6,gps
2016-03-28T22:25:34Z,30.710631,-96.467818,106.1,6,116,0,7,gps
2016-03-28T22:25:35Z,30.710631,-96.467818,106.1,6,116,0,7,gps
2016-03-28T22:25:36Z,30.710631,-96.467818,106.1,6,116,0,6,gps
2016-03-28T22:25:37Z,30.710631,-96.467818,106.1,6,116,0,6,gps
2016-03-28T22:25:38Z,30.710631,-96.467819,106.1,6,116,0,8,gps
2016-03-28T22:25:39Z,30.710631,-96.467819,106.1,6,116,0,8,gps
2016-03-28T22:25:40Z,30.710631,-96.467819,106.1,6,116,0,8,gps
2016-03-28T22:25:41Z,30.710631,-96.46782,106.1,4,116,0,6,gps
2016-03-28T22:25:42Z,30.710631,-96.46782,106.1,4,116,0,6,gps
2016-03-28T22:25:43Z,30.710631,-96.467821,106.1,4,116,0,7,gps
2016-03-28T22:25:44Z,30.710631,-96.467821,106.1,6,116,0,7,gps
2016-03-28T22:25:45Z,30.710631,-96.467821,106.1,6,116,0,7,gps
2016-03-28T22:25:46Z,30.710631,-96.467821,106.2,6,116,0,8,gps
2016-03-28T22:25:47Z,30.710631,-96.467821,106.2,6,116,0,8,gps
2016-03-28T22:25:48Z,30.710631,-96.467821,106.2,6,116,0,6,gps
2016-03-28T22:25:49Z,30.710631,-96.467821,106.2,6,116,0,6,gps
2016-03-28T22:25:50Z,30.710631,-96.467821,106.2,8,116,0,6,gps
2016-03-28T22:25:52Z,30.710631,-96.467822,106.2,6,116,0,7,gps
2016-03-28T22:25:53Z,30.710631,-96.467822,106.3,8,116,0,6,gps
2016-03-28T22:25:54Z,30.710631,-96.467822,106.3,8,116,0,6,gps
2016-03-28T22:25:55Z,30.710636,-96.467849,106.3,8,281.399994,1.697667,8,gps
2016-03-28T22:25:56Z,30.710662,-96.467895,104.5,8,291.600006,2.726556,8,gps
2016-03-28T22:25:57Z,30.710672,-96.467922,104.5,12,291.600006,2.726556,8,gps
2016-03-28T22:25:58Z,30.710688,-96.467968,105.6,8,287.799988,3.241,7,gps
2016-03-28T22:25:59Z,30.710699,-96.468022,103.9,8,283.100006,3.652555,8,gps
2016-03-28T22:26:00Z,30.710706,-96.468059,103.8,12,283.100006,3.652555,8,gps
2016-03-28T22:26:01Z,30.710718,-96.468118,104.2,8,280,3.858333,10,gps
2016-03-28T22:26:02Z,30.710729,-96.468196,105.4,8,275.799988,4.578556,10,gps
2016-03-28T22:26:03Z,30.710733,-96.468243,105.5,8,275.799988,4.578556,10,gps
2016-03-28T22:26:04Z,30.710749,-96.468508,106.3,8,275.200012,5.813222,9,gps
2016-03-28T22:26:05Z,30.710757,-96.468604,107.2,6,277.299988,6.687778,9,gps
2016-03-28T22:26:06Z,30.710756,-96.468698,107.5,6,275,6.996444,9,gps
2016-03-28T22:26:07Z,30.710745,-96.468775,107.7,6,268.299988,6.687778,9,gps
2016-03-28T22:26:08Z,30.710743,-96.468844,107.7,6,268.299988,6.687778,9,gps
2016-03-28T22:26:09Z,30.710713,-96.468885,108,6,255.399994,6.173333,9,gps
2016-03-28T22:26:10Z,30.710668,-96.468954,107.9,6,237,6.533444,10,gps
2016-03-28T22:26:11Z,30.710636,-96.46901,107.9,6,237,6.533444,10,gps
2016-03-28T22:26:12Z,30.710566,-96.469027,106.5,4,212.399994,6.893556,9,gps
2016-03-28T22:26:13Z,30.710493,-96.469059,106.2,4,202.399994,7.665222,9,gps
2016-03-28T22:26:14Z,30.710429,-96.46909,106.2,6,202.399994,7.665222,9,gps
2016-03-28T22:26:15Z,30.710398,-96.468996,106,3,168.300003,5.967556,10,gps
2016-03-28T22:26:16Z,30.710362,-96.468961,106,3,162.100006,4.990111,10,gps
2016-03-28T22:26:17Z,30.710337,-96.468961,106,3,164.100006,4.012667,8,gps
2016-03-28T22:26:18Z,30.710332,-96.468968,105.6,3,174.800003,2.675111,9,gps
2016-03-28T22:26:19Z,30.71033,-96.469004,104.1,3,248.800003,1.749111,8,gps
2016-03-28T22:26:20Z,30.710325,-96.469021,104.6,4,248.800003,1.749111,8,gps
2016-03-28T22:26:21Z,30.710328,-96.469041,105.6,3,274.5,1.697667,8,gps
2016-03-28T22:26:22Z,30.710354,-96.469035,105.4,3,325.200012,1.183222,10,gps
2016-03-28T22:26:23Z,30.710363,-96.469042,105.6,4,325.200012,1.183222,10,gps
2016-03-28T22:26:24Z,30.710387,-96.46893,106.7,3,70.5,3.035222,12,gps
2016-03-28T22:26:25Z,30.710428,-96.468876,106.2,3,60.099998,4.115556,10,gps
2016-03-28T22:26:26Z,30.710446,-96.468827,106.4,3,64.5,4.681445,10,gps
2016-03-28T22:26:27Z,30.710464,-96.468783,106.6,4,64.5,4.681445,10,gps
2016-03-28T22:26:28Z,30.710465,-96.468676,106.1,4,73.199997,6.019,10,gps
2016-03-28T22:26:29Z,30.710492,-96.468595,106.1,4,68.699997,6.842111,13,gps
2016-03-28T22:26:30Z,30.710533,-96.468532,105.8,4,61.5,6.842111,13,gps
2016-03-28T22:26:31Z,30.710574,-96.468469,105.9,4,55.5,6.893556,10,gps
2016-03-28T22:26:32Z,30.710622,-96.468413,107,4,50.700001,6.842111,10,gps
2016-03-28T22:26:33Z,30.710672,-96.46837,107.1,4,45.400002,6.482,9,gps
2016-03-28T22:26:34Z,30.710713,-96.468322,107.1,6,45.400002,6.482,9,gps
2016-03-28T22:26:35Z,30.710761,-96.46831,105.5,4,37.299999,6.276222,10,gps
2016-03-28T22:26:36Z,30.710834,-96.468296,106,4,26.200001,6.327667,10,gps
2016-03-28T22:26:37Z,30.710891,-96.468282,106.3,4,19.1,6.224778,10,gps
2016-03-28T22:26:38Z,30.71094,-96.468277,105.7,4,14.5,6.121889,10,gps
2016-03-28T22:26:39Z,30.710993,-96.468262,105.7,6,14.5,6.121889,10,gps
2016-03-28T22:26:40Z,30.711049,-96.468248,105.6,6,13.5,6.224778,9,gps
2016-03-28T22:26:41Z,30.711118,-96.468234,106.2,4,9.5,7.356555,10,gps
2016-03-28T22:26:42Z,30.711177,-96.468227,106.4,3,2.5,7.562333,10,gps
2016-03-28T22:26:43Z,30.711249,-96.468276,106.1,4,351.399994,7.459445,10,gps
2016-03-28T22:26:44Z,30.711315,-96.468287,106.1,6,351.399994,7.459445,10,gps
2016-03-28T22:26:45Z,30.711372,-96.4683,103.9,4,344.399994,7.305111,10,gps
2016-03-28T22:26:46Z,30.71143,-96.468345,103.7,4,334.799988,7.253667,10,gps
2016-03-28T22:26:47Z,30.711489,-96.468377,103.7,6,334.799988,7.253667,10,gps
2016-03-28T22:26:48Z,30.711527,-96.468423,103.3,6,323.200012,6.533444,8,gps
2016-03-28T22:26:49Z,30.711571,-96.468487,103.3,6,310.399994,6.019,9,gps
2016-03-28T22:26:50Z,30.711577,-96.468572,103.3,6,284.200012,6.070445,7,gps
2016-03-28T22:26:51Z,30.71155,-96.468631,103.3,6,269.200012,6.121889,8,gps
2016-03-28T22:26:52Z,30.711545,-96.46871,104,6,263.399994,6.327667,7,gps
2016-03-28T22:26:53Z,30.711556,-96.468732,102.6,6,258.5,5.916111,7,gps
2016-03-28T22:26:54Z,30.711547,-96.468796,102.9,6,252.800003,6.327667,7,gps
2016-03-28T22:26:55Z,30.71153,-96.468858,102.8,6,252.800003,6.327667,7,gps
2016-03-28T22:26:56Z,30.711469,-96.468907,104,6,238.199997,6.533444,10,gps
2016-03-28T22:26:57Z,30.711401,-96.468934,103.7,6,220.899994,6.739222,9,gps
2016-03-28T22:26:58Z,30.711339,-96.468936,104.1,6,203.800003,6.482,10,gps
2016-03-28T22:26:59Z,30.711286,-96.468963,104,6,203.800003,6.482,10,gps
2016-03-28T22:27:00Z,30.711213,-96.468948,104.9,4,192.699997,6.482,10,gps
2016-03-28T22:27:01Z,30.711159,-96.468942,105.1,6,182.600006,6.224778,13,gps
2016-03-28T22:27:02Z,30.711111,-96.468921,104.3,6,165.699997,6.070445,13,gps
2016-03-28T22:27:03Z,30.711077,-96.468889,104,4,145.199997,5.401667,13,gps
2016-03-28T22:27:04Z,30.711074,-96.46881,102.6,4,113.5,5.864666,13,gps
2016-03-28T22:27:05Z,30.711075,-96.468743,102.4,4,96.699997,6.482,13,gps
2016-03-28T22:27:06Z,30.71109,-96.468679,101.8,4,82.300003,6.482,13,gps
2016-03-28T22:27:07Z,30.711129,-96.468637,100.8,3,58.299999,6.327667,13,gps
2016-03-28T22:27:08Z,30.711186,-96.468584,102,3,44.099998,6.842111,13,gps
2016-03-28T22:27:09Z,30.711227,-96.468505,101.6,3,43.5,6.790667,13,gps
2016-03-28T22:27:10Z,30.711265,-96.46845,102.2,3,57.5,6.584889,13,gps
2016-03-28T22:27:11Z,30.711293,-96.46837,103,3,65.599998,7.202222,13,gps
2016-03-28T22:27:12Z,30.711313,-96.468284,103.6,3,68.5,7.613778,13,gps
2016-03-28T22:27:13Z,30.711357,-96.468213,103.6,3,56.799999,8.076777,13,gps
2016-03-28T22:27:14Z,30.71143,-96.468163,103.7,3,41,8.385445,13,gps
2016-03-28T22:27:15Z,30.711481,-96.468164,103.4,3,23.700001,7.510889,10,gps
2016-03-28T22:27:16Z,30.71155,-96.468205,102,3,356.200012,7.150778,10,gps
2016-03-28T22:27:17Z,30.711615,-96.46821,101.9,4,356.200012,7.150778,10,gps
2016-03-28T22:27:18Z,30.711646,-96.468295,102.3,4,327.399994,5.967556,10,gps
2016-03-28T22:27:19Z,30.711662,-96.468331,101.4,4,315.200012,4.990111,10,gps
2016-03-28T22:27:20Z,30.711694,-96.468367,101.2,6,315.200012,4.990111,10,gps
2016-03-28T22:27:21Z,30.711715,-96.468376,101.1,6,318,4.218444,7,gps
2016-03-28T22:27:22Z,30.71153,-96.468392,101.5,6,212.600006,3.806889,8,gps
2016-03-28T22:27:23Z,30.711404,-96.468307,101.6,6,160.100006,6.945,6,gps
2016-03-28T22:27:24Z,30.711354,-96.468243,101.4,6,144.699997,7.510889,7,gps
2016-03-28T22:27:25Z,30.711293,-96.468231,101.4,6,155.600006,7.099333,8,gps
2016-03-28T22:27:26Z,30.711234,-96.4682,101.4,6,155.600006,7.099333,8,gps
2016-03-28T22:27:27Z,30.711149,-96.468295,101.6,4,191.5,7.356555,8,gps
2016-03-28T22:27:28Z,30.711092,-96.468357,101.5,4,208.399994,7.459445,7,gps
2016-03-28T22:27:29Z,30.711032,-96.468394,101.5,6,208.399994,7.459445,7,gps
2016-03-28T22:27:30Z,30.711047,-96.46854,102.2,4,247.899994,7.665222,11,gps
2016-03-28T22:27:31Z,30.71102,-96.468626,100.9,4,259.700012,7.768111,12,gps
2016-03-28T22:27:32Z,30.711027,-96.468679,99.7,6,263.5,7.613778,10,gps
2016-03-28T22:27:33Z,30.711001,-96.46879,100.5,6,257.200012,7.871,10,gps
2016-03-28T22:27:34Z,30.710948,-96.468847,101.8,4,238,7.305111,9,gps
2016-03-28T22:27:35Z,30.710888,-96.468855,101.6,6,212.699997,6.790667,8,gps
2016-03-28T22:27:36Z,30.710875,-96.468824,101.9,6,190.100006,3.189556,8,gps
2016-03-28T22:27:37Z,30.710846,-96.468829,101.9,6,190.100006,3.189556,8,gps
2016-03-28T22:27:38Z,30.710906,-96.468694,102.5,4,80.199997,3.961222,11,gps
2016-03-28T22:27:39Z,30.710908,-96.468608,102.1,4,79.400002,5.710333,12,gps
2016-03-28T22:27:40Z,30.710911,-96.468545,102,4,81,6.430555,12,gps
2016-03-28T22:27:41Z,30.710913,-96.468447,101.6,4,83.099998,7.202222,12,gps
2016-03-28T22:27:42Z,30.710909,-96.468367,102.2,4,82,7.510889,12,gps
2016-03-28T22:27:43Z,30.710918,-96.468283,102.5,3,80.5,7.562333,12,gps
2016-03-28T22:27:44Z,30.710919,-96.468223,103.2,3,83,7.356555,9,gps
2016-03-28T22:27:45Z,30.710932,-96.468146,102.4,3,77.5,7.665222,9,gps
2016-03-28T22:27:46Z,30.710969,-96.468151,102.4,3,46,5.195889,10,gps
2016-03-28T22:27:47Z,30.710982,-96.468156,101.4,3,26.200001,2.829444,10,gps
2016-03-28T22:27:48Z,30.71102,-96.468212,102,3,324.700012,3.189556,10,gps
2016-03-28T22:27:49Z,30.711019,-96.468284,101.2,4,287.299988,4.732889,9,gps
2016-03-28T22:27:50Z,30.711026,-96.468359,100.7,4,285.299988,5.916111,10,gps
2016-03-28T22:27:51Z,30.711032,-96.468441,101.2,4,282.799988,6.636333,9,gps
2016-03-28T22:27:52Z,30.711045,-96.468508,101.3,6,282.799988,6.636333,9,gps
2016-03-28T22:27:53Z,30.711068,-96.468596,100.5,4,281.899994,7.356555,8,gps
2016-03-28T22:27:54Z,30.711071,-96.468675,100.6,4,282.200012,7.459445,8,gps
2016-03-28T22:27:55Z,30.711085,-96.468751,100.7,6,282.200012,7.459445,8,gps
2016-03-28T22:27:56Z,30.711143,-96.468817,100.5,6,290.5,7.408,8,gps
2016-03-28T22:27:57Z,30.711118,-96.46884,101.9,6,271.399994,6.276222,8,gps
2016-03-28T22:27:58Z,30.711119,-96.468906,101.8,6,271.399994,6.276222,8,gps
2016-03-28T22:27:59Z,30.711045,-96.468981,101.6,6,237.399994,6.276222,10,gps
2016-03-28T22:28:00Z,30.711004,-96.468987,101.4,6,223.300003,4.784333,9,gps
2016-03-28T22:28:01Z,30.710972,-96.469022,101.3,8,223.300003,4.784333,9,gps
2016-03-28T22:28:02Z,30.710969,-96.468929,101,6,167,1.852,8,gps
2016-03-28T22:28:03Z,30.710953,-96.468925,101,8,167,1.852,8,gps
2016-03-28T22:28:04Z,30.710951,-96.468787,101.4,6,105.800003,4.218444,9,gps
2016-03-28T22:28:05Z,30.710968,-96.468689,101,6,99,5.556,9,gps
2016-03-28T22:28:06Z,30.710978,-96.468607,102,6,96.800003,6.379111,9,gps
2016-03-28T22:28:07Z,30.710971,-96.468541,102.1,6,96.800003,6.379111,9,gps
2016-03-28T22:28:08Z,30.710944,-96.468467,101.8,6,104.199997,6.379111,9,gps
2016-03-28T22:28:09Z,30.710904,-96.468397,101.5,6,112.599998,6.584889,10,gps
2016-03-28T22:28:10Z,30.710889,-96.468319,101.2,4,114.800003,6.739222,7,gps
2016-03-28T22:28:11Z,30.710864,-96.468256,101.2,6,114.800003,6.739222,7,gps
2016-03-28T22:28:12Z,30.710833,-96.468191,101.2,4,116.900002,6.893556,7,gps
2016-03-28T22:28:13Z,30.710799,-96.468113,101.8,4,116.300003,6.893556,7,gps
2016-03-28T22:28:14Z,30.710772,-96.468048,101.8,6,116.300003,6.893556,7,gps
2016-03-28T22:28:15Z,30.710767,-96.468043,101.3,4,113.900002,4.115556,11,gps
2016-03-28T22:28:16Z,30.710746,-96.468036,101.5,4,117.099998,3.035222,9,gps
2016-03-28T22:28:17Z,30.710762,-96.468011,100.7,4,112.300003,2.520778,9,gps
2016-03-28T22:28:18Z,30.71072,-96.467985,99.9,4,121.400002,2.366444,8,gps
2016-03-28T22:28:19Z,30.710709,-96.467964,99.9,6,121.400002,2.366444,8,gps
2016-03-28T22:28:20Z,30.710701,-96.467975,100.9,4,131.600006,1.852,8,gps
2016-03-28T22:28:21Z,30.710688,-96.467986,101.4,4,143.300003,1.491889,8,gps
2016-03-28T22:28:22Z,30.710677,-96.467977,101.4,6,143.300003,1.491889,8,gps
2016-03-28T22:28:23Z,30.71067,-96.467942,101.8,6,133.600006,1.440444,7,gps
2016-03-28T22:28:24Z,30.710681,-96.467934,102.1,6,113.400002,1.234667,7,gps
2016-03-28T22:28:25Z,30.710676,-96.467923,102.2,6,113.400002,1.234667,7,gps
2016-03-28T22:28:26Z,30.710656,-96.467924,102.9,6,116.199997,0.977444,8,gps
2016-03-28T22:28:27Z,30.710646,-96.467912,101.7,6,121.900002,0.977444,8,gps
2016-03-28T22:28:28Z,30.710637,-96.467909,101.6,6,132.600006,0.874556,7,gps
2016-03-28T22:28:29Z,30.710634,-96.467909,99.6,6,132.600006,0.463,7,gps
2016-03-28T22:28:30Z,30.710631,-96.46791,99.9,4,132.600006,0.411556,8,gps
2016-03-28T22:28:31Z,30.710628,-96.467905,100.3,4,132.600006,0.565889,6,gps
2016-03-28T22:28:32Z,30.710627,-96.467906,101,4,132.600006,0.205778,5,gps
2016-03-28T22:28:33Z,30.710624,-96.467909,100.3,4,132.600006,0.257222,7,gps
2016-03-28T22:28:34Z,30.710621,-96.467909,100.3,6,132.600006,0.257222,7,gps
2016-03-28T22:28:35Z,30.710621,-96.467908,99.7,4,132.600006,0.205778,7,gps
2016-03-28T22:28:36Z,30.710621,-96.467906,99.7,6,132.600006,0.205778,7,gps
